year,sex,age,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
2007,female,35-54 years,0,0.793665815,15775,Boomers
2007,female,5-14 years,0,0.793665815,15775,Generation Z
2007,female,55-74 years,0,0.793665815,15775,Silent
2007,female,75+ years,0,0.793665815,15775,Silent
2007,male,15-24 years,0,0.793665815,15775,Millenials
2007,male,25-34 years,0,0.793665815,15775,Generation X
2007,male,5-14 years,0,0.793665815,15775,Generation Z
2007,male,55-74 years,0,0.793665815,15775,Silent
2007,male,75+ years,0,0.793665815,15775,Silent
2008,female,15-24 years,0,0.793665815,16238,Millenials
2008,female,25-34 years,0,0.793665815,16238,Generation X
2008,female,35-54 years,0,0.793665815,16238,Boomers
2008,female,5-14 years,0,0.793665815,16238,Generation Z
2008,female,55-74 years,0,0.793665815,16238,Silent
2008,female,75+ years,0,0.793665815,16238,Silent
2008,male,15-24 years,0,0.793665815,16238,Millenials
2008,male,25-34 years,0,0.793665815,16238,Generation X
2008,male,35-54 years,0,0.793665815,16238,Boomers
2008,male,5-14 years,0,0.793665815,16238,Generation Z
2008,male,55-74 years,0,0.793665815,16238,Silent
2008,male,75+ years,0,0.793665815,16238,Silent
2009,female,15-24 years,0,0.793665815,14335,Millenials
2009,female,25-34 years,0,0.793665815,14335,Generation X
2009,female,35-54 years,0,0.793665815,14335,Boomers
2009,female,5-14 years,0,0.793665815,14335,Generation Z
2009,female,55-74 years,0,0.793665815,14335,Silent
2009,female,75+ years,0,0.793665815,14335,Silent
2009,male,15-24 years,0,0.793665815,14335,Millenials
2009,male,25-34 years,0,0.793665815,14335,Generation X
2009,male,35-54 years,0,0.793665815,14335,Boomers
2009,male,5-14 years,0,0.793665815,14335,Generation Z
2009,male,55-74 years,0,0.793665815,14335,Silent
2009,male,75+ years,0,0.793665815,14335,Silent
2012,female,15-24 years,0,0.781,13657,Millenials
2012,female,25-34 years,0,0.781,13657,Millenials
2012,female,35-54 years,0,0.781,13657,Generation X
2012,female,5-14 years,0,0.781,13657,Generation Z
2012,female,55-74 years,0,0.781,13657,Boomers
2012,female,75+ years,0,0.781,13657,Silent
2012,male,15-24 years,0,0.781,13657,Millenials
2012,male,25-34 years,0,0.781,13657,Millenials
2012,male,35-54 years,0,0.781,13657,Generation X
2012,male,5-14 years,0,0.781,13657,Generation Z
2012,male,55-74 years,0,0.781,13657,Boomers
2012,male,75+ years,0,0.781,13657,Silent
2013,female,15-24 years,0,0.781,13287,Millenials
2013,female,25-34 years,0,0.781,13287,Millenials
2013,female,35-54 years,0,0.781,13287,Generation X
2013,female,5-14 years,0,0.781,13287,Generation Z
2013,female,55-74 years,0,0.781,13287,Boomers
2013,female,75+ years,0,0.781,13287,Silent
2013,male,15-24 years,0,0.781,13287,Millenials
2013,male,25-34 years,0,0.781,13287,Millenials
2013,male,35-54 years,0,0.781,13287,Generation X
2013,male,5-14 years,0,0.781,13287,Generation Z
2013,male,55-74 years,0,0.781,13287,Boomers
2013,male,75+ years,0,0.781,13287,Silent
2014,female,15-24 years,0,0.783,14093,Millenials
2014,female,25-34 years,0,0.783,14093,Millenials
2014,female,35-54 years,0,0.783,14093,Generation X
2014,female,5-14 years,0,0.783,14093,Generation Z
2014,female,55-74 years,0,0.783,14093,Boomers
2014,female,75+ years,0,0.783,14093,Silent
2014,male,15-24 years,0,0.783,14093,Millenials
2014,male,25-34 years,0,0.783,14093,Millenials
2014,male,35-54 years,0,0.783,14093,Generation X
2014,male,5-14 years,0,0.783,14093,Generation Z
2014,male,55-74 years,0,0.783,14093,Boomers
2014,male,75+ years,0,0.783,14093,Silent
2015,female,55-74 years,15.62,0.793665815,14853,Boomers
2015,female,15-24 years,0,0.793665815,14853,Millenials
2015,female,25-34 years,0,0.793665815,14853,Millenials
2015,female,35-54 years,0,0.793665815,14853,Generation X
2015,female,5-14 years,0,0.793665815,14853,Generation Z
2015,female,75+ years,0,0.793665815,14853,Silent
2015,male,15-24 years,0,0.793665815,14853,Millenials
2015,male,25-34 years,0,0.793665815,14853,Millenials
2015,male,35-54 years,0,0.793665815,14853,Generation X
2015,male,5-14 years,0,0.793665815,14853,Generation Z
2015,male,55-74 years,0,0.793665815,14853,Boomers
2015,male,75+ years,0,0.793665815,14853,Silent
1985,male,75+ years,55.65,0.694,3264,G.I. Generation
1985,male,55-74 years,24.29,0.694,3264,G.I. Generation
1985,male,35-54 years,12.37,0.694,3264,Silent
1985,female,55-74 years,9.11,0.694,3264,G.I. Generation
1985,male,25-34 years,7.92,0.694,3264,Boomers
1985,female,75+ years,7.64,0.694,3264,G.I. Generation
1985,male,15-24 years,6.46,0.694,3264,Generation X
1985,female,35-54 years,4.23,0.694,3264,Silent
1985,female,25-34 years,2.97,0.694,3264,Boomers
1985,female,15-24 years,2.93,0.694,3264,Generation X
1985,male,5-14 years,0.53,0.694,3264,Generation X
1985,female,5-14 years,0.37,0.694,3264,Generation X
1986,male,75+ years,63.01,0.793665815,4072,G.I. Generation
1986,male,55-74 years,26.39,0.793665815,4072,G.I. Generation
1986,male,35-54 years,14.2,0.793665815,4072,Silent
1986,male,25-34 years,9.3,0.793665815,4072,Boomers
1986,female,75+ years,8.89,0.793665815,4072,G.I. Generation
1986,female,55-74 years,8.67,0.793665815,4072,G.I. Generation
1986,male,15-24 years,7.66,0.793665815,4072,Generation X
1986,female,35-54 years,5.57,0.793665815,4072,Silent
1986,female,25-34 years,4.37,0.793665815,4072,Boomers
1986,female,15-24 years,4.27,0.793665815,4072,Generation X
1986,male,5-14 years,0.33,0.793665815,4072,Generation X
1986,female,5-14 years,0.24,0.793665815,4072,Generation X
1987,male,75+ years,54.08,0.793665815,4026,G.I. Generation
1987,male,55-74 years,26.15,0.793665815,4026,G.I. Generation
1987,male,35-54 years,14.14,0.793665815,4026,Silent
1987,female,75+ years,10.42,0.793665815,4026,G.I. Generation
1987,female,55-74 years,9.54,0.793665815,4026,G.I. Generation
1987,male,25-34 years,8.44,0.793665815,4026,Boomers
1987,male,15-24 years,7.27,0.793665815,4026,Generation X
1987,female,35-54 years,6.11,0.793665815,4026,Silent
1987,female,25-34 years,4,0.793665815,4026,Boomers
1987,female,15-24 years,3.88,0.793665815,4026,Generation X
1987,male,5-14 years,0.48,0.793665815,4026,Generation X
1987,female,5-14 years,0.47,0.793665815,4026,Generation X
1988,male,75+ years,55.1,0.793665815,4458,G.I. Generation
1988,male,55-74 years,26.46,0.793665815,4458,G.I. Generation
1988,male,35-54 years,13.62,0.793665815,4458,Silent
1988,female,75+ years,10.13,0.793665815,4458,G.I. Generation
1988,female,55-74 years,9.66,0.793665815,4458,G.I. Generation
1988,male,25-34 years,9.45,0.793665815,4458,Boomers
1988,male,15-24 years,8.36,0.793665815,4458,Generation X
1988,female,35-54 years,5.64,0.793665815,4458,Silent
1988,female,15-24 years,4.11,0.793665815,4458,Generation X
1988,female,25-34 years,2.74,0.793665815,4458,Boomers
1988,male,5-14 years,0.62,0.793665815,4458,Generation X
1988,female,5-14 years,0.35,0.793665815,4458,Generation X
1989,male,75+ years,52,0.793665815,2670,G.I. Generation
1989,male,55-74 years,26.03,0.793665815,2670,G.I. Generation
1989,male,35-54 years,12.97,0.793665815,2670,Silent
1989,female,75+ years,10.45,0.793665815,2670,G.I. Generation
1989,male,25-34 years,9.58,0.793665815,2670,Boomers
1989,female,55-74 years,8.22,0.793665815,2670,G.I. Generation
1989,male,15-24 years,7.22,0.793665815,2670,Generation X
1989,female,35-54 years,4.66,0.793665815,2670,Silent
1989,female,25-34 years,3.71,0.793665815,2670,Boomers
1989,female,15-24 years,3.19,0.793665815,2670,Generation X
1989,male,5-14 years,0.55,0.793665815,2670,Generation X
1989,female,5-14 years,0.35,0.793665815,2670,Generation X
1990,male,75+ years,54.97,0.705,4859,G.I. Generation
1990,male,55-74 years,23.59,0.705,4859,G.I. Generation
1990,male,35-54 years,12.13,0.705,4859,Silent
1990,female,75+ years,9.49,0.705,4859,G.I. Generation
1990,male,25-34 years,7.92,0.705,4859,Boomers
1990,female,55-74 years,7.67,0.705,4859,G.I. Generation
1990,male,15-24 years,6.6,0.705,4859,Generation X
1990,female,35-54 years,4.5,0.705,4859,Silent
1990,female,15-24 years,3.54,0.705,4859,Generation X
1990,female,25-34 years,3.38,0.705,4859,Boomers
1990,male,5-14 years,0.67,0.705,4859,Generation X
1990,female,5-14 years,0.44,0.705,4859,Generation X
1991,male,75+ years,46.46,0.793665815,6404,G.I. Generation
1991,male,55-74 years,21.08,0.793665815,6404,Silent
1991,male,35-54 years,11.12,0.793665815,6404,Boomers
1991,male,25-34 years,9.4,0.793665815,6404,Boomers
1991,female,75+ years,7.6,0.793665815,6404,G.I. Generation
1991,female,55-74 years,6.74,0.793665815,6404,Silent
1991,male,15-24 years,6.54,0.793665815,6404,Generation X
1991,female,35-54 years,3.6,0.793665815,6404,Boomers
1991,female,25-34 years,3.33,0.793665815,6404,Boomers
1991,female,15-24 years,2.27,0.793665815,6404,Generation X
1991,male,5-14 years,0.83,0.793665815,6404,Millenials
1991,female,5-14 years,0.27,0.793665815,6404,Millenials
1992,male,75+ years,47.91,0.793665815,7615,G.I. Generation
1992,male,55-74 years,23.25,0.793665815,7615,Silent
1992,male,35-54 years,13.49,0.793665815,7615,Boomers
1992,male,25-34 years,9.84,0.793665815,7615,Boomers
1992,male,15-24 years,8.79,0.793665815,7615,Generation X
1992,female,75+ years,6.78,0.793665815,7615,G.I. Generation
1992,female,55-74 years,5.79,0.793665815,7615,Silent
1992,female,35-54 years,3.73,0.793665815,7615,Boomers
1992,female,25-34 years,3.39,0.793665815,7615,Boomers
1992,female,15-24 years,2.84,0.793665815,7615,Generation X
1992,male,5-14 years,0.65,0.793665815,7615,Millenials
1992,female,5-14 years,0.4,0.793665815,7615,Millenials
1993,male,75+ years,55.37,0.793665815,7768,G.I. Generation
1993,male,55-74 years,23.95,0.793665815,7768,Silent
1993,male,35-54 years,13.48,0.793665815,7768,Boomers
1993,male,25-34 years,9.97,0.793665815,7768,Boomers
1993,female,75+ years,8.3,0.793665815,7768,G.I. Generation
1993,male,15-24 years,8.01,0.793665815,7768,Generation X
1993,female,55-74 years,4.91,0.793665815,7768,Silent
1993,female,35-54 years,3.77,0.793665815,7768,Boomers
1993,female,25-34 years,3.24,0.793665815,7768,Boomers
1993,female,15-24 years,2.54,0.793665815,7768,Generation X
1993,male,5-14 years,0.74,0.793665815,7768,Millenials
1993,female,5-14 years,0.49,0.793665815,7768,Millenials
1994,male,75+ years,45.38,0.793665815,8328,G.I. Generation
1994,male,55-74 years,23.22,0.793665815,8328,Silent
1994,male,35-54 years,14.13,0.793665815,8328,Boomers
1994,male,25-34 years,9.54,0.793665815,8328,Boomers
1994,male,15-24 years,8.26,0.793665815,8328,Generation X
1994,female,55-74 years,5.2,0.793665815,8328,Silent
1994,female,75+ years,4.72,0.793665815,8328,G.I. Generation
1994,female,35-54 years,4.12,0.793665815,8328,Boomers
1994,female,15-24 years,3.3,0.793665815,8328,Generation X
1994,female,25-34 years,3.04,0.793665815,8328,Boomers
1994,male,5-14 years,0.8,0.793665815,8328,Millenials
1994,female,5-14 years,0.34,0.793665815,8328,Millenials
1995,male,75+ years,43.8,0.731,8232,G.I. Generation
1995,male,55-74 years,23.26,0.731,8232,Silent
1995,male,35-54 years,12.8,0.731,8232,Boomers
1995,male,25-34 years,9.06,0.731,8232,Generation X
1995,male,15-24 years,8.9,0.731,8232,Generation X
1995,female,75+ years,6.6,0.731,8232,G.I. Generation
1995,female,55-74 years,5.1,0.731,8232,Silent
1995,female,35-54 years,3.52,0.731,8232,Boomers
1995,female,15-24 years,3.31,0.731,8232,Generation X
1995,female,25-34 years,2.59,0.731,8232,Generation X
1995,female,5-14 years,0.58,0.731,8232,Millenials
1995,male,5-14 years,0.45,0.731,8232,Millenials
1996,male,75+ years,42.4,0.793665815,8563,G.I. Generation
1996,male,55-74 years,20.75,0.793665815,8563,Silent
1996,male,35-54 years,13.62,0.793665815,8563,Boomers
1996,male,25-34 years,9.25,0.793665815,8563,Generation X
1996,male,15-24 years,8.79,0.793665815,8563,Generation X
1996,female,75+ years,7.7,0.793665815,8563,G.I. Generation
1996,female,55-74 years,4.94,0.793665815,8563,Silent
1996,female,35-54 years,4.38,0.793665815,8563,Boomers
1996,female,15-24 years,3.36,0.793665815,8563,Generation X
1996,female,25-34 years,2.14,0.793665815,8563,Generation X
1996,male,5-14 years,0.42,0.793665815,8563,Millenials
1996,female,5-14 years,0.28,0.793665815,8563,Millenials
1997,male,75+ years,39.78,0.793665815,9057,G.I. Generation
1997,male,55-74 years,20.29,0.793665815,9057,Silent
1997,male,35-54 years,12.73,0.793665815,9057,Boomers
1997,male,25-34 years,8.66,0.793665815,9057,Generation X
1997,male,15-24 years,8.13,0.793665815,9057,Generation X
1997,female,75+ years,5.5,0.793665815,9057,G.I. Generation
1997,female,55-74 years,4.91,0.793665815,9057,Silent
1997,female,35-54 years,4.04,0.793665815,9057,Boomers
1997,female,15-24 years,3.57,0.793665815,9057,Generation X
1997,female,25-34 years,2.91,0.793665815,9057,Generation X
1997,male,5-14 years,0.55,0.793665815,9057,Millenials
1997,female,5-14 years,0.33,0.793665815,9057,Millenials
1998,male,75+ years,39.87,0.793665815,9126,G.I. Generation
1998,male,55-74 years,22.77,0.793665815,9126,Silent
1998,male,35-54 years,12.73,0.793665815,9126,Boomers
1998,male,15-24 years,10.08,0.793665815,9126,Generation X
1998,male,25-34 years,10.05,0.793665815,9126,Generation X
1998,female,75+ years,6,0.793665815,9126,G.I. Generation
1998,female,55-74 years,5.19,0.793665815,9126,Silent
1998,female,15-24 years,3.56,0.793665815,9126,Generation X
1998,female,35-54 years,3.55,0.793665815,9126,Boomers
1998,female,25-34 years,2.07,0.793665815,9126,Generation X
1998,female,5-14 years,0.6,0.793665815,9126,Millenials
1998,male,5-14 years,0.46,0.793665815,9126,Millenials
1999,male,75+ years,39.55,0.793665815,8546,G.I. Generation
1999,male,55-74 years,23.46,0.793665815,8546,Silent
1999,male,35-54 years,13.47,0.793665815,8546,Boomers
1999,male,15-24 years,10.82,0.793665815,8546,Generation X
1999,male,25-34 years,10.42,0.793665815,8546,Generation X
1999,female,55-74 years,5.02,0.793665815,8546,Silent
1999,female,75+ years,4.82,0.793665815,8546,G.I. Generation
1999,female,35-54 years,3.36,0.793665815,8546,Boomers
1999,female,15-24 years,3.13,0.793665815,8546,Generation X
1999,female,25-34 years,1.95,0.793665815,8546,Generation X
1999,male,5-14 years,0.6,0.793665815,8546,Millenials
1999,female,5-14 years,0.59,0.793665815,8546,Millenials
2000,male,75+ years,44.18,0.762,8462,G.I. Generation
2000,male,55-74 years,25.8,0.762,8462,Silent
2000,male,35-54 years,14.11,0.762,8462,Boomers
2000,male,15-24 years,14,0.762,8462,Generation X
2000,male,25-34 years,12.72,0.762,8462,Generation X
2000,female,55-74 years,4.82,0.762,8462,Silent
2000,female,75+ years,4.56,0.762,8462,G.I. Generation
2000,female,35-54 years,4.09,0.762,8462,Boomers
2000,female,15-24 years,3.57,0.762,8462,Generation X
2000,female,25-34 years,2.41,0.762,8462,Generation X
2000,female,5-14 years,0.62,0.762,8462,Millenials
2000,male,5-14 years,0.51,0.762,8462,Millenials
2001,male,75+ years,45.66,0.793665815,7900,Silent
2001,male,55-74 years,27.94,0.793665815,7900,Silent
2001,male,15-24 years,15.58,0.793665815,7900,Millenials
2001,male,35-54 years,15.08,0.793665815,7900,Boomers
2001,male,25-34 years,14.02,0.793665815,7900,Generation X
2001,female,75+ years,5.83,0.793665815,7900,Silent
2001,female,15-24 years,5.09,0.793665815,7900,Millenials
2001,female,55-74 years,4.91,0.793665815,7900,Silent
2001,female,35-54 years,4.88,0.793665815,7900,Boomers
2001,female,25-34 years,3.05,0.793665815,7900,Generation X
2001,male,5-14 years,0.82,0.793665815,7900,Millenials
2001,female,5-14 years,0.7,0.793665815,7900,Millenials
2002,male,75+ years,41.31,0.793665815,2840,Silent
2002,male,55-74 years,25.76,0.793665815,2840,Silent
2002,male,15-24 years,16.27,0.793665815,2840,Millenials
2002,male,25-34 years,14.94,0.793665815,2840,Generation X
2002,male,35-54 years,14.77,0.793665815,2840,Boomers
2002,female,55-74 years,6.35,0.793665815,2840,Silent
2002,female,75+ years,5.73,0.793665815,2840,Silent
2002,female,15-24 years,4.84,0.793665815,2840,Millenials
2002,female,35-54 years,4.45,0.793665815,2840,Boomers
2002,female,25-34 years,3.28,0.793665815,2840,Generation X
2002,male,5-14 years,1.05,0.793665815,2840,Millenials
2002,female,5-14 years,0.67,0.793665815,2840,Millenials
2003,male,75+ years,46.75,0.793665815,3668,Silent
2003,male,55-74 years,23.83,0.793665815,3668,Silent
2003,male,15-24 years,19.15,0.793665815,3668,Millenials
2003,male,25-34 years,16.02,0.793665815,3668,Generation X
2003,male,35-54 years,14.75,0.793665815,3668,Boomers
2003,female,75+ years,6.51,0.793665815,3668,Silent
2003,female,15-24 years,5.49,0.793665815,3668,Millenials
2003,female,55-74 years,5.15,0.793665815,3668,Silent
2003,female,35-54 years,4.45,0.793665815,3668,Boomers
2003,female,25-34 years,2.41,0.793665815,3668,Generation X
2003,male,5-14 years,1.05,0.793665815,3668,Millenials
2003,female,5-14 years,0.73,0.793665815,3668,Millenials
2004,male,75+ years,38.25,0.793665815,4683,Silent
2004,male,55-74 years,20.33,0.793665815,4683,Silent
2004,male,15-24 years,19.59,0.793665815,4683,Millenials
2004,male,25-34 years,15.19,0.793665815,4683,Generation X
2004,male,35-54 years,13.98,0.793665815,4683,Boomers
2004,female,15-24 years,4.88,0.793665815,4683,Millenials
2004,female,55-74 years,4.7,0.793665815,4683,Silent
2004,female,75+ years,4.66,0.793665815,4683,Silent
2004,female,35-54 years,4.16,0.793665815,4683,Boomers
2004,female,25-34 years,3.37,0.793665815,4683,Generation X
2004,male,5-14 years,1.22,0.793665815,4683,Millenials
2004,female,5-14 years,0.73,0.793665815,4683,Millenials
2005,male,75+ years,37.43,0.775,5590,Silent
2005,male,55-74 years,19.52,0.775,5590,Silent
2005,male,15-24 years,19.08,0.775,5590,Millenials
2005,male,25-34 years,15.01,0.775,5590,Generation X
2005,male,35-54 years,12.43,0.775,5590,Boomers
2005,female,55-74 years,5.47,0.775,5590,Silent
2005,female,75+ years,5.36,0.775,5590,Silent
2005,female,15-24 years,4.54,0.775,5590,Millenials
2005,female,35-54 years,3.8,0.775,5590,Boomers
2005,female,25-34 years,3.45,0.775,5590,Generation X
2005,male,5-14 years,1.47,0.775,5590,Millenials
2005,female,5-14 years,0.62,0.775,5590,Millenials
2006,male,75+ years,39.68,0.793665815,6475,Silent
2006,male,15-24 years,19.54,0.793665815,6475,Millenials
2006,male,55-74 years,19.17,0.793665815,6475,Silent
2006,male,25-34 years,15.74,0.793665815,6475,Generation X
2006,male,35-54 years,13.34,0.793665815,6475,Boomers
2006,female,15-24 years,5.35,0.793665815,6475,Millenials
2006,female,55-74 years,3.85,0.793665815,6475,Silent
