suicides/100k pop,Status,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,thinness 5-9 years,Income composition of resources,Schooling,HDI for year,gdp_per_capita ($)
0.0,developing,75.9,134,0,8.18,2156.229842,98,0,45.7,0,97,5.39,98,0.2,12565.44197,3.3,0.778,13.8,-0.208783378,-0.202005886
0.0,developing,75.9,134,0,8.18,2156.229842,98,0,45.7,0,97,5.39,98,0.2,12565.44197,3.3,0.778,13.8,-0.208783378,-0.202005886
0.0,developing,75.9,134,0,8.18,2156.229842,98,0,45.7,0,97,5.39,98,0.2,12565.44197,3.3,0.778,13.8,-0.208783378,-0.202005886
0.0,developing,75.9,134,0,8.18,2156.229842,98,0,45.7,0,97,5.39,98,0.2,12565.44197,3.3,0.778,13.8,-0.208783378,-0.202005886
0.0,developing,75.9,134,0,8.18,2156.229842,98,0,45.7,0,97,5.39,98,0.2,12565.44197,3.3,0.778,13.8,-0.208783378,-0.202005886
0.0,developing,75.9,134,0,8.18,2156.229842,98,0,45.7,0,97,5.39,98,0.2,12565.44197,3.3,0.778,13.8,-0.208783378,-0.202005886
0.0,developing,75.4,14,0,7.82,149.3587355,98,0,43.8,0,98,4.86,99,0.1,1312.46692,3.3,0.788,14.2,1.83e-15,-0.16717334
0.0,developing,75.4,14,0,7.82,149.3587355,98,0,43.8,0,98,4.86,99,0.1,1312.46692,3.3,0.788,14.2,1.83e-15,-0.16717334
0.0,developing,75.4,14,0,7.82,149.3587355,98,0,43.8,0,98,4.86,99,0.1,1312.46692,3.3,0.788,14.2,1.83e-15,-0.16717334
0.0,developing,75.4,14,0,7.82,149.3587355,98,0,43.8,0,98,4.86,99,0.1,1312.46692,3.3,0.788,14.2,1.83e-15,-0.16717334
0.0,developing,75.4,14,0,7.82,149.3587355,98,0,43.8,0,98,4.86,99,0.1,1312.46692,3.3,0.788,14.2,1.83e-15,-0.16717334
0.0,developing,75.4,14,0,7.82,149.3587355,98,0,43.8,0,98,4.86,99,0.1,1312.46692,3.3,0.788,14.2,1.83e-15,-0.16717334
0.0,developing,75.4,14,0,7.82,149.3587355,98,0,43.8,0,98,4.86,99,0.1,1312.46692,3.3,0.788,14.2,1.83e-15,-0.16717334
0.0,developing,75.4,14,0,7.82,149.3587355,98,0,43.8,0,98,4.86,99,0.1,1312.46692,3.3,0.788,14.2,1.83e-15,-0.16717334
0.0,developing,75.4,14,0,7.82,149.3587355,98,0,43.8,0,98,4.86,99,0.1,1312.46692,3.3,0.788,14.2,1.83e-15,-0.16717334
0.0,developing,75.4,14,0,7.82,149.3587355,98,0,43.8,0,98,4.86,99,0.1,1312.46692,3.3,0.788,14.2,1.83e-15,-0.16717334
0.0,developing,75.4,14,0,7.82,149.3587355,98,0,43.8,0,98,4.86,99,0.1,1312.46692,3.3,0.788,14.2,1.83e-15,-0.16717334
0.0,developing,75.4,14,0,7.82,149.3587355,98,0,43.8,0,98,4.86,99,0.1,1312.46692,3.3,0.788,14.2,1.83e-15,-0.16717334
0.0,developing,75.2,142,0,8.27,180.7762695,98,0,43.2,0,99,4.69,99,0.1,1473.31923,3.3,0.786,14.4,1.83e-15,-0.069405883
0.0,developing,75.2,142,0,8.27,180.7762695,98,0,43.2,0,99,4.69,99,0.1,1473.31923,3.3,0.786,14.4,1.83e-15,-0.069405883
0.0,developing,75.2,142,0,8.27,180.7762695,98,0,43.2,0,99,4.69,99,0.1,1473.31923,3.3,0.786,14.4,1.83e-15,-0.069405883
0.0,developing,75.2,142,0,8.27,180.7762695,98,0,43.2,0,99,4.69,99,0.1,1473.31923,3.3,0.786,14.4,1.83e-15,-0.069405883
0.0,developing,75.2,142,0,8.27,180.7762695,98,0,43.2,0,99,4.69,99,0.1,1473.31923,3.3,0.786,14.4,1.83e-15,-0.069405883
0.0,developing,75.2,142,0,8.27,180.7762695,98,0,43.2,0,99,4.69,99,0.1,1473.31923,3.3,0.786,14.4,1.83e-15,-0.069405883
0.0,developing,75.2,142,0,8.27,180.7762695,98,0,43.2,0,99,4.69,99,0.1,1473.31923,3.3,0.786,14.4,1.83e-15,-0.069405883
0.0,developing,75.2,142,0,8.27,180.7762695,98,0,43.2,0,99,4.69,99,0.1,1473.31923,3.3,0.786,14.4,1.83e-15,-0.069405883
0.0,developing,75.2,142,0,8.27,180.7762695,98,0,43.2,0,99,4.69,99,0.1,1473.31923,3.3,0.786,14.4,1.83e-15,-0.069405883
0.0,developing,75.2,142,0,8.27,180.7762695,98,0,43.2,0,99,4.69,99,0.1,1473.31923,3.3,0.786,14.4,1.83e-15,-0.069405883
0.0,developing,75.2,142,0,8.27,180.7762695,98,0,43.2,0,99,4.69,99,0.1,1473.31923,3.3,0.786,14.4,1.83e-15,-0.069405883
0.0,developing,75.2,142,0,8.27,180.7762695,98,0,43.2,0,99,4.69,99,0.1,1473.31923,3.3,0.786,14.4,1.83e-15,-0.069405883
7.98,developing,75.0,144,0,8.64,257.9665308,97,0,42.6,0,98,4.27,99,0.1,14252.29452,3.3,0.781,14.5,1.83e-15,-0.09319271
0.0,developing,75.0,144,0,8.64,257.9665308,97,0,42.6,0,98,4.27,99,0.1,14252.29452,3.3,0.781,14.5,1.83e-15,-0.09319271
0.0,developing,75.0,144,0,8.64,257.9665308,97,0,42.6,0,98,4.27,99,0.1,14252.29452,3.3,0.781,14.5,1.83e-15,-0.09319271
0.0,developing,75.0,144,0,8.64,257.9665308,97,0,42.6,0,98,4.27,99,0.1,14252.29452,3.3,0.781,14.5,1.83e-15,-0.09319271
0.0,developing,75.0,144,0,8.64,257.9665308,97,0,42.6,0,98,4.27,99,0.1,14252.29452,3.3,0.781,14.5,1.83e-15,-0.09319271
0.0,developing,75.0,144,0,8.64,257.9665308,97,0,42.6,0,98,4.27,99,0.1,14252.29452,3.3,0.781,14.5,1.83e-15,-0.09319271
0.0,developing,75.0,144,0,8.64,257.9665308,97,0,42.6,0,98,4.27,99,0.1,14252.29452,3.3,0.781,14.5,1.83e-15,-0.09319271
0.0,developing,75.0,144,0,8.64,257.9665308,97,0,42.6,0,98,4.27,99,0.1,14252.29452,3.3,0.781,14.5,1.83e-15,-0.09319271
0.0,developing,75.0,144,0,8.64,257.9665308,97,0,42.6,0,98,4.27,99,0.1,14252.29452,3.3,0.781,14.5,1.83e-15,-0.09319271
0.0,developing,75.0,144,0,8.64,257.9665308,97,0,42.6,0,98,4.27,99,0.1,14252.29452,3.3,0.781,14.5,1.83e-15,-0.09319271
0.0,developing,75.0,144,0,8.64,257.9665308,97,0,42.6,0,98,4.27,99,0.1,14252.29452,3.3,0.781,14.5,1.83e-15,-0.09319271
0.0,developing,75.0,144,0,8.64,257.9665308,97,0,42.6,0,98,4.27,99,0.1,14252.29452,3.3,0.781,14.5,1.83e-15,-0.09319271
0.0,developing,74.8,145,0,8.93,216.3146941,99,0,42.0,0,99,4.34,99,0.1,12724.39377,3.4,0.773,14.7,1.83e-15,-0.178527311
0.0,developing,74.8,145,0,8.93,216.3146941,99,0,42.0,0,99,4.34,99,0.1,12724.39377,3.4,0.773,14.7,1.83e-15,-0.178527311
0.0,developing,74.8,145,0,8.93,216.3146941,99,0,42.0,0,99,4.34,99,0.1,12724.39377,3.4,0.773,14.7,1.83e-15,-0.178527311
0.0,developing,74.8,145,0,8.93,216.3146941,99,0,42.0,0,99,4.34,99,0.1,12724.39377,3.4,0.773,14.7,1.83e-15,-0.178527311
0.0,developing,74.8,145,0,8.93,216.3146941,99,0,42.0,0,99,4.34,99,0.1,12724.39377,3.4,0.773,14.7,1.83e-15,-0.178527311
0.0,developing,74.8,145,0,8.93,216.3146941,99,0,42.0,0,99,4.34,99,0.1,12724.39377,3.4,0.773,14.7,1.83e-15,-0.178527311
0.0,developing,74.8,145,0,8.93,216.3146941,99,0,42.0,0,99,4.34,99,0.1,12724.39377,3.4,0.773,14.7,1.83e-15,-0.178527311
0.0,developing,74.8,145,0,8.93,216.3146941,99,0,42.0,0,99,4.34,99,0.1,12724.39377,3.4,0.773,14.7,1.83e-15,-0.178527311
0.0,developing,74.8,145,0,8.93,216.3146941,99,0,42.0,0,99,4.34,99,0.1,12724.39377,3.4,0.773,14.7,1.83e-15,-0.178527311
0.0,developing,74.8,145,0,8.93,216.3146941,99,0,42.0,0,99,4.34,99,0.1,12724.39377,3.4,0.773,14.7,1.83e-15,-0.178527311
0.0,developing,74.8,145,0,8.93,216.3146941,99,0,42.0,0,99,4.34,99,0.1,12724.39377,3.4,0.773,14.7,1.83e-15,-0.178527311
0.0,developing,74.8,145,0,8.93,216.3146941,99,0,42.0,0,99,4.34,99,0.1,12724.39377,3.4,0.773,14.7,1.83e-15,-0.178527311
0.0,developing,74.6,147,0,8.15,1455.608186,99,0,41.4,0,98,4.41,99,0.1,11371.93895,3.4,0.0,0.0,1.83e-15,-0.253792326
0.0,developing,74.6,147,0,8.15,1455.608186,99,0,41.4,0,98,4.41,99,0.1,11371.93895,3.4,0.0,0.0,1.83e-15,-0.253792326
0.0,developing,74.6,147,0,8.15,1455.608186,99,0,41.4,0,98,4.41,99,0.1,11371.93895,3.4,0.0,0.0,1.83e-15,-0.253792326
0.0,developing,74.6,147,0,8.15,1455.608186,99,0,41.4,0,98,4.41,99,0.1,11371.93895,3.4,0.0,0.0,1.83e-15,-0.253792326
0.0,developing,74.6,147,0,8.15,1455.608186,99,0,41.4,0,98,4.41,99,0.1,11371.93895,3.4,0.0,0.0,1.83e-15,-0.253792326
0.0,developing,74.6,147,0,8.15,1455.608186,99,0,41.4,0,98,4.41,99,0.1,11371.93895,3.4,0.0,0.0,1.83e-15,-0.253792326
0.0,developing,74.6,147,0,8.15,1455.608186,99,0,41.4,0,98,4.41,99,0.1,11371.93895,3.4,0.0,0.0,1.83e-15,-0.253792326
0.0,developing,74.6,147,0,8.15,1455.608186,99,0,41.4,0,98,4.41,99,0.1,11371.93895,3.4,0.0,0.0,1.83e-15,-0.253792326
0.0,developing,74.6,147,0,8.15,1455.608186,99,0,41.4,0,98,4.41,99,0.1,11371.93895,3.4,0.0,0.0,1.83e-15,-0.253792326
0.0,developing,74.6,147,0,8.15,1455.608186,99,0,41.4,0,98,4.41,99,0.1,11371.93895,3.4,0.0,0.0,1.83e-15,-0.253792326
0.0,developing,74.6,147,0,8.15,1455.608186,99,0,41.4,0,98,4.41,99,0.1,11371.93895,3.4,0.0,0.0,1.83e-15,-0.253792326
0.0,developing,74.6,147,0,8.15,1455.608186,99,0,41.4,0,98,4.41,99,0.1,11371.93895,3.4,0.0,0.0,1.83e-15,-0.253792326
27.29,developing,74.4,149,0,7.28,22.86295206,97,0,4.8,0,97,4.21,97,0.1,1352.8374,3.4,0.0,0.0,1.83e-15,-0.311024563
8.77,developing,74.4,149,0,7.28,22.86295206,97,0,4.8,0,97,4.21,97,0.1,1352.8374,3.4,0.0,0.0,1.83e-15,-0.311024563
0.0,developing,74.4,149,0,7.28,22.86295206,97,0,4.8,0,97,4.21,97,0.1,1352.8374,3.4,0.0,0.0,1.83e-15,-0.311024563
0.0,developing,74.4,149,0,7.28,22.86295206,97,0,4.8,0,97,4.21,97,0.1,1352.8374,3.4,0.0,0.0,1.83e-15,-0.311024563
0.0,developing,74.4,149,0,7.28,22.86295206,97,0,4.8,0,97,4.21,97,0.1,1352.8374,3.4,0.0,0.0,1.83e-15,-0.311024563
0.0,developing,74.4,149,0,7.28,22.86295206,97,0,4.8,0,97,4.21,97,0.1,1352.8374,3.4,0.0,0.0,1.83e-15,-0.311024563
0.0,developing,74.4,149,0,7.28,22.86295206,97,0,4.8,0,97,4.21,97,0.1,1352.8374,3.4,0.0,0.0,1.83e-15,-0.311024563
0.0,developing,74.4,149,0,7.28,22.86295206,97,0,4.8,0,97,4.21,97,0.1,1352.8374,3.4,0.0,0.0,1.83e-15,-0.311024563
0.0,developing,74.4,149,0,7.28,22.86295206,97,0,4.8,0,97,4.21,97,0.1,1352.8374,3.4,0.0,0.0,1.83e-15,-0.311024563
0.0,developing,74.4,149,0,7.28,22.86295206,97,0,4.8,0,97,4.21,97,0.1,1352.8374,3.4,0.0,0.0,1.83e-15,-0.311024563
0.0,developing,74.4,149,0,7.28,22.86295206,97,0,4.8,0,97,4.21,97,0.1,1352.8374,3.4,0.0,0.0,1.83e-15,-0.311024563
0.0,developing,74.4,149,0,7.28,22.86295206,97,0,4.8,0,97,4.21,97,0.1,1352.8374,3.4,0.0,0.0,1.83e-15,-0.311024563
27.82,developing,74.2,151,0,7.16,1158.065259,99,0,4.1,0,99,4.53,99,0.1,9739.82556,3.5,0.0,0.0,1.83e-15,-0.344778225
0.0,developing,74.2,151,0,7.16,1158.065259,99,0,4.1,0,99,4.53,99,0.1,9739.82556,3.5,0.0,0.0,1.83e-15,-0.344778225
0.0,developing,74.2,151,0,7.16,1158.065259,99,0,4.1,0,99,4.53,99,0.1,9739.82556,3.5,0.0,0.0,1.83e-15,-0.344778225
0.0,developing,74.2,151,0,7.16,1158.065259,99,0,4.1,0,99,4.53,99,0.1,9739.82556,3.5,0.0,0.0,1.83e-15,-0.344778225
0.0,developing,74.2,151,0,7.16,1158.065259,99,0,4.1,0,99,4.53,99,0.1,9739.82556,3.5,0.0,0.0,1.83e-15,-0.344778225
0.0,developing,74.2,151,0,7.16,1158.065259,99,0,4.1,0,99,4.53,99,0.1,9739.82556,3.5,0.0,0.0,1.83e-15,-0.344778225
0.0,developing,74.2,151,0,7.16,1158.065259,99,0,4.1,0,99,4.53,99,0.1,9739.82556,3.5,0.0,0.0,1.83e-15,-0.344778225
0.0,developing,74.2,151,0,7.16,1158.065259,99,0,4.1,0,99,4.53,99,0.1,9739.82556,3.5,0.0,0.0,1.83e-15,-0.344778225
0.0,developing,74.2,151,0,7.16,1158.065259,99,0,4.1,0,99,4.53,99,0.1,9739.82556,3.5,0.0,0.0,1.83e-15,-0.344778225
0.0,developing,74.2,151,0,7.16,1158.065259,99,0,4.1,0,99,4.53,99,0.1,9739.82556,3.5,0.0,0.0,1.83e-15,-0.344778225
0.0,developing,74.2,151,0,7.16,1158.065259,99,0,4.1,0,99,4.53,99,0.1,9739.82556,3.5,0.0,0.0,1.83e-15,-0.344778225
0.0,developing,74.2,151,0,7.16,1158.065259,99,0,4.1,0,99,4.53,99,0.1,9739.82556,3.5,0.0,0.0,1.83e-15,-0.344778225
0.0,developing,74.0,153,0,7.21,927.4075855,99,0,39.5,0,93,4.41,98,0.1,9386.716452,3.5,0.0,0.0,1.83e-15,-0.364249516
0.0,developing,74.0,153,0,7.21,927.4075855,99,0,39.5,0,93,4.41,98,0.1,9386.716452,3.5,0.0,0.0,1.83e-15,-0.364249516
0.0,developing,74.0,153,0,7.21,927.4075855,99,0,39.5,0,93,4.41,98,0.1,9386.716452,3.5,0.0,0.0,1.83e-15,-0.364249516
0.0,developing,74.0,153,0,7.21,927.4075855,99,0,39.5,0,93,4.41,98,0.1,9386.716452,3.5,0.0,0.0,1.83e-15,-0.364249516
0.0,developing,74.0,153,0,7.21,927.4075855,99,0,39.5,0,93,4.41,98,0.1,9386.716452,3.5,0.0,0.0,1.83e-15,-0.364249516
0.0,developing,74.0,153,0,7.21,927.4075855,99,0,39.5,0,93,4.41,98,0.1,9386.716452,3.5,0.0,0.0,1.83e-15,-0.364249516
0.0,developing,74.0,153,0,7.21,927.4075855,99,0,39.5,0,93,4.41,98,0.1,9386.716452,3.5,0.0,0.0,1.83e-15,-0.364249516
0.0,developing,74.0,153,0,7.21,927.4075855,99,0,39.5,0,93,4.41,98,0.1,9386.716452,3.5,0.0,0.0,1.83e-15,-0.364249516
0.0,developing,74.0,153,0,7.21,927.4075855,99,0,39.5,0,93,4.41,98,0.1,9386.716452,3.5,0.0,0.0,1.83e-15,-0.364249516
0.0,developing,74.0,153,0,7.21,927.4075855,99,0,39.5,0,93,4.41,98,0.1,9386.716452,3.5,0.0,0.0,1.83e-15,-0.364249516
0.0,developing,74.0,153,0,7.21,927.4075855,99,0,39.5,0,93,4.41,98,0.1,9386.716452,3.5,0.0,0.0,1.83e-15,-0.364249516
0.0,developing,74.0,153,0,7.21,927.4075855,99,0,39.5,0,93,4.41,98,0.1,9386.716452,3.5,0.0,0.0,1.83e-15,-0.364249516
19.45,developing,73.8,154,0,7.51,163.7676978,96,0,38.9,0,99,4.48,97,0.1,9358.154162,3.5,0.0,0.0,1.83e-15,-0.365842154
0.0,developing,73.8,154,0,7.51,163.7676978,96,0,38.9,0,99,4.48,97,0.1,9358.154162,3.5,0.0,0.0,1.83e-15,-0.365842154
0.0,developing,73.8,154,0,7.51,163.7676978,96,0,38.9,0,99,4.48,97,0.1,9358.154162,3.5,0.0,0.0,1.83e-15,-0.365842154
0.0,developing,73.8,154,0,7.51,163.7676978,96,0,38.9,0,99,4.48,97,0.1,9358.154162,3.5,0.0,0.0,1.83e-15,-0.365842154
0.0,developing,73.8,154,0,7.51,163.7676978,96,0,38.9,0,99,4.48,97,0.1,9358.154162,3.5,0.0,0.0,1.83e-15,-0.365842154
0.0,developing,73.8,154,0,7.51,163.7676978,96,0,38.9,0,99,4.48,97,0.1,9358.154162,3.5,0.0,0.0,1.83e-15,-0.365842154
0.0,developing,73.8,154,0,7.51,163.7676978,96,0,38.9,0,99,4.48,97,0.1,9358.154162,3.5,0.0,0.0,1.83e-15,-0.365842154
0.0,developing,73.8,154,0,7.51,163.7676978,96,0,38.9,0,99,4.48,97,0.1,9358.154162,3.5,0.0,0.0,1.83e-15,-0.365842154
0.0,developing,73.8,154,0,7.51,163.7676978,96,0,38.9,0,99,4.48,97,0.1,9358.154162,3.5,0.0,0.0,1.83e-15,-0.365842154
0.0,developing,73.8,154,0,7.51,163.7676978,96,0,38.9,0,99,4.48,97,0.1,9358.154162,3.5,0.0,0.0,1.83e-15,-0.365842154
0.0,developing,73.8,154,0,7.51,163.7676978,96,0,38.9,0,99,4.48,97,0.1,9358.154162,3.5,0.0,0.0,1.83e-15,-0.365842154
0.0,developing,73.8,154,0,7.51,163.7676978,96,0,38.9,0,99,4.48,97,0.1,9358.154162,3.5,0.0,0.0,1.83e-15,-0.365842154
30.0,developing,73.6,156,0,7.27,1127.74347,92,0,38.2,0,96,4.13,95,0.1,9875.161736,3.6,0.0,0.0,1.83e-15,-0.337431537
9.97,developing,73.6,156,0,7.27,1127.74347,92,0,38.2,0,96,4.13,95,0.1,9875.161736,3.6,0.0,0.0,1.83e-15,-0.337431537
0.0,developing,73.6,156,0,7.27,1127.74347,92,0,38.2,0,96,4.13,95,0.1,9875.161736,3.6,0.0,0.0,1.83e-15,-0.337431537
0.0,developing,73.6,156,0,7.27,1127.74347,92,0,38.2,0,96,4.13,95,0.1,9875.161736,3.6,0.0,0.0,1.83e-15,-0.337431537
0.0,developing,73.6,156,0,7.27,1127.74347,92,0,38.2,0,96,4.13,95,0.1,9875.161736,3.6,0.0,0.0,1.83e-15,-0.337431537
0.0,developing,73.6,156,0,7.27,1127.74347,92,0,38.2,0,96,4.13,95,0.1,9875.161736,3.6,0.0,0.0,1.83e-15,-0.337431537
0.0,developing,73.6,156,0,7.27,1127.74347,92,0,38.2,0,96,4.13,95,0.1,9875.161736,3.6,0.0,0.0,1.83e-15,-0.337431537
0.0,developing,73.6,156,0,7.27,1127.74347,92,0,38.2,0,96,4.13,95,0.1,9875.161736,3.6,0.0,0.0,1.83e-15,-0.337431537
0.0,developing,73.6,156,0,7.27,1127.74347,92,0,38.2,0,96,4.13,95,0.1,9875.161736,3.6,0.0,0.0,1.83e-15,-0.337431537
0.0,developing,73.6,156,0,7.27,1127.74347,92,0,38.2,0,96,4.13,95,0.1,9875.161736,3.6,0.0,0.0,1.83e-15,-0.337431537
0.0,developing,73.6,156,0,7.27,1127.74347,92,0,38.2,0,96,4.13,95,0.1,9875.161736,3.6,0.0,0.0,1.83e-15,-0.337431537
0.0,developing,73.6,156,0,7.27,1127.74347,92,0,38.2,0,96,4.13,95,0.1,9875.161736,3.6,0.0,0.0,1.83e-15,-0.337431537
34.38,developing,76.3,116,8,3.755,0.0,94,0,62.8,9,93,5.755,94,0.1,13467.1236,0.9,0.826,17.3,1.83e-15,-0.133984807
18.74,developing,76.3,116,8,3.755,0.0,94,0,62.8,9,93,5.755,94,0.1,13467.1236,0.9,0.826,17.3,1.83e-15,-0.133984807
14.31,developing,76.3,116,8,3.755,0.0,94,0,62.8,9,93,5.755,94,0.1,13467.1236,0.9,0.826,17.3,1.83e-15,-0.133984807
14.13,developing,76.3,116,8,3.755,0.0,94,0,62.8,9,93,5.755,94,0.1,13467.1236,0.9,0.826,17.3,1.83e-15,-0.133984807
12.25,developing,76.3,116,8,3.755,0.0,94,0,62.8,9,93,5.755,94,0.1,13467.1236,0.9,0.826,17.3,1.83e-15,-0.133984807
4.51,developing,76.3,116,8,3.755,0.0,94,0,62.8,9,93,5.755,94,0.1,13467.1236,0.9,0.826,17.3,1.83e-15,-0.133984807
3.55,developing,76.3,116,8,3.755,0.0,94,0,62.8,9,93,5.755,94,0.1,13467.1236,0.9,0.826,17.3,1.83e-15,-0.133984807
3.52,developing,76.3,116,8,3.755,0.0,94,0,62.8,9,93,5.755,94,0.1,13467.1236,0.9,0.826,17.3,1.83e-15,-0.133984807
3.13,developing,76.3,116,8,3.755,0.0,94,0,62.8,9,93,5.755,94,0.1,13467.1236,0.9,0.826,17.3,1.83e-15,-0.133984807
2.01,developing,76.3,116,8,3.755,0.0,94,0,62.8,9,93,5.755,94,0.1,13467.1236,0.9,0.826,17.3,1.83e-15,-0.133984807
1.06,developing,76.3,116,8,3.755,0.0,94,0,62.8,9,93,5.755,94,0.1,13467.1236,0.9,0.826,17.3,1.83e-15,-0.133984807
0.54,developing,76.3,116,8,3.755,0.0,94,0,62.8,9,93,5.755,94,0.1,13467.1236,0.9,0.826,17.3,1.83e-15,-0.133984807
27.16,developing,76.2,118,8,7.93,847.3717463,94,1,62.2,9,92,4.79,94,0.1,12245.25645,0.9,0.825,17.3,0.697837015,-0.215209373
21.13,developing,76.2,118,8,7.93,847.3717463,94,1,62.2,9,92,4.79,94,0.1,12245.25645,0.9,0.825,17.3,0.697837015,-0.215209373
16.2,developing,76.2,118,8,7.93,847.3717463,94,1,62.2,9,92,4.79,94,0.1,12245.25645,0.9,0.825,17.3,0.697837015,-0.215209373
13.72,developing,76.2,118,8,7.93,847.3717463,94,1,62.2,9,92,4.79,94,0.1,12245.25645,0.9,0.825,17.3,0.697837015,-0.215209373
12.73,developing,76.2,118,8,7.93,847.3717463,94,1,62.2,9,92,4.79,94,0.1,12245.25645,0.9,0.825,17.3,0.697837015,-0.215209373
6.02,developing,76.2,118,8,7.93,847.3717463,94,1,62.2,9,92,4.79,94,0.1,12245.25645,0.9,0.825,17.3,0.697837015,-0.215209373
3.77,developing,76.2,118,8,7.93,847.3717463,94,1,62.2,9,92,4.79,94,0.1,12245.25645,0.9,0.825,17.3,0.697837015,-0.215209373
3.66,developing,76.2,118,8,7.93,847.3717463,94,1,62.2,9,92,4.79,94,0.1,12245.25645,0.9,0.825,17.3,0.697837015,-0.215209373
3.15,developing,76.2,118,8,7.93,847.3717463,94,1,62.2,9,92,4.79,94,0.1,12245.25645,0.9,0.825,17.3,0.697837015,-0.215209373
1.89,developing,76.2,118,8,7.93,847.3717463,94,1,62.2,9,92,4.79,94,0.1,12245.25645,0.9,0.825,17.3,0.697837015,-0.215209373
0.99,developing,76.2,118,8,7.93,847.3717463,94,1,62.2,9,92,4.79,94,0.1,12245.25645,0.9,0.825,17.3,0.697837015,-0.215209373
0.93,developing,76.2,118,8,7.93,847.3717463,94,1,62.2,9,92,4.79,94,0.1,12245.25645,0.9,0.825,17.3,0.697837015,-0.215209373
24.03,developing,76.0,119,8,8.28,1001.796332,94,0,61.6,10,99,4.99,94,0.1,12976.63642,0.9,0.823,17.3,0.648384994,-0.173800771
19.96,developing,76.0,119,8,8.28,1001.796332,94,0,61.6,10,99,4.99,94,0.1,12976.63642,0.9,0.823,17.3,0.648384994,-0.173800771
15.25,developing,76.0,119,8,8.28,1001.796332,94,0,61.6,10,99,4.99,94,0.1,12976.63642,0.9,0.823,17.3,0.648384994,-0.173800771
13.75,developing,76.0,119,8,8.28,1001.796332,94,0,61.6,10,99,4.99,94,0.1,12976.63642,0.9,0.823,17.3,0.648384994,-0.173800771
12.2,developing,76.0,119,8,8.28,1001.796332,94,0,61.6,10,99,4.99,94,0.1,12976.63642,0.9,0.823,17.3,0.648384994,-0.173800771
4.93,developing,76.0,119,8,8.28,1001.796332,94,0,61.6,10,99,4.99,94,0.1,12976.63642,0.9,0.823,17.3,0.648384994,-0.173800771
3.16,developing,76.0,119,8,8.28,1001.796332,94,0,61.6,10,99,4.99,94,0.1,12976.63642,0.9,0.823,17.3,0.648384994,-0.173800771
3.08,developing,76.0,119,8,8.28,1001.796332,94,0,61.6,10,99,4.99,94,0.1,12976.63642,0.9,0.823,17.3,0.648384994,-0.173800771
3.01,developing,76.0,119,8,8.28,1001.796332,94,0,61.6,10,99,4.99,94,0.1,12976.63642,0.9,0.823,17.3,0.648384994,-0.173800771
2.23,developing,76.0,119,8,8.28,1001.796332,94,0,61.6,10,99,4.99,94,0.1,12976.63642,0.9,0.823,17.3,0.648384994,-0.173800771
0.91,developing,76.0,119,8,8.28,1001.796332,94,0,61.6,10,99,4.99,94,0.1,12976.63642,0.9,0.823,17.3,0.648384994,-0.173800771
0.91,developing,76.0,119,8,8.28,1001.796332,94,0,61.6,10,99,4.99,94,0.1,12976.63642,0.9,0.823,17.3,0.648384994,-0.173800771
32.68,developing,75.9,12,9,8.35,1133.558003,91,2,61.0,10,99,5.2,91,0.1,12969.7712,0.9,0.822,17.2,0.615416979,-0.173954897
21.4,developing,75.9,12,9,8.35,1133.558003,91,2,61.0,10,99,5.2,91,0.1,12969.7712,0.9,0.822,17.2,0.615416979,-0.173954897
18.85,developing,75.9,12,9,8.35,1133.558003,91,2,61.0,10,99,5.2,91,0.1,12969.7712,0.9,0.822,17.2,0.615416979,-0.173954897
15.88,developing,75.9,12,9,8.35,1133.558003,91,2,61.0,10,99,5.2,91,0.1,12969.7712,0.9,0.822,17.2,0.615416979,-0.173954897
11.44,developing,75.9,12,9,8.35,1133.558003,91,2,61.0,10,99,5.2,91,0.1,12969.7712,0.9,0.822,17.2,0.615416979,-0.173954897
6.03,developing,75.9,12,9,8.35,1133.558003,91,2,61.0,10,99,5.2,91,0.1,12969.7712,0.9,0.822,17.2,0.615416979,-0.173954897
3.28,developing,75.9,12,9,8.35,1133.558003,91,2,61.0,10,99,5.2,91,0.1,12969.7712,0.9,0.822,17.2,0.615416979,-0.173954897
3.24,developing,75.9,12,9,8.35,1133.558003,91,2,61.0,10,99,5.2,91,0.1,12969.7712,0.9,0.822,17.2,0.615416979,-0.173954897
3.16,developing,75.9,12,9,8.35,1133.558003,91,2,61.0,10,99,5.2,91,0.1,12969.7712,0.9,0.822,17.2,0.615416979,-0.173954897
2.57,developing,75.9,12,9,8.35,1133.558003,91,2,61.0,10,99,5.2,91,0.1,12969.7712,0.9,0.822,17.2,0.615416979,-0.173954897
0.8,developing,75.9,12,9,8.35,1133.558003,91,2,61.0,10,99,5.2,91,0.1,12969.7712,0.9,0.822,17.2,0.615416979,-0.173954897
0.49,developing,75.9,12,9,8.35,1133.558003,91,2,61.0,10,99,5.2,91,0.1,12969.7712,0.9,0.822,17.2,0.615416979,-0.173954897
26.38,developing,75.7,12,9,8.11,1504.329462,91,3,6.4,10,93,5.89,91,0.1,12726.9836,0.9,0.816,17.1,0.401124886,-0.187158385
19.96,developing,75.7,12,9,8.11,1504.329462,91,3,6.4,10,93,5.89,91,0.1,12726.9836,0.9,0.816,17.1,0.401124886,-0.187158385
